State,ZipCode,TaxRegionName,CombinedRate
AL,36254,"CALHOUN COUNTY",0.07
AL,36255,"CLAY COUNTY",0.06
AL,36256,"NEW SITE",0.09
AL,36257,"OXFORD (CALHOUN CO)",0.1
AL,36258,"CLAY COUNTY",0.06
AL,36260,"OXFORD (CALHOUN CO)",0.1
AL,36261,HEFLIN,0.09
AL,36262,"CLEBURNE COUNTY",0.06
AL,36263,"RANDOLPH COUNTY",0.06
AL,36264,"CLEBURNE COUNTY",0.06
AL,36265,JACKSONVILLE,0.1
AL,36266,"CLAY COUNTY",0.06
AL,36267,"CLAY COUNTY",0.06
AL,36268,"TALLADEGA COUNTY",0.07
AL,36269,"CLEBURNE COUNTY",0.06
AL,36271,"CALHOUN COUNTY",0.07
AL,36272,"PIEDMONT (CALHOUN CO)",0.1
AL,36273,"CLEBURNE COUNTY",0.06
AL,36274,ROANOKE,0.095
AL,36275,"CHEROKEE COUNTY",0.075
AL,36276,"RANDOLPH COUNTY",0.06
AL,36277,WEAVER,0.1
AL,36278,"RANDOLPH COUNTY",0.06
AL,36279,"CALHOUN COUNTY",0.07
AL,36280,"RANDOLPH COUNTY",0.06
AL,36301,"DOTHAN (HOUSTON CO)",0.09
AL,36302,"DOTHAN (HOUSTON CO)",0.09
AL,36303,"DOTHAN (HOUSTON CO)",0.09
AL,36305,"DOTHAN (HOUSTON CO)",0.09
AL,36310,"HENRY COUNTY",0.06
AL,36311,"DALE COUNTY",0.06
AL,36312,"HOUSTON COUNTY",0.05
AL,36313,"GENEVA COUNTY",0.06
AL,36314,BLACK,0.08
AL,36316,"GENEVA COUNTY",0.06
AL,36317,"HENRY COUNTY",0.06
AL,36318,"GENEVA COUNTY",0.06
AL,36319,"HENRY COUNTY",0.06
AL,36320,"HOUSTON COUNTY",0.05
AL,36321,COWARTS,0.07
AL,36322,DALEVILLE,0.09
AL,36323,"COFFEE COUNTY",0.05
AL,36330,"ENTERPRISE (COFFEE CO)",0.09
AL,36340,GENEVA,0.095
AL,36343,"HOUSTON COUNTY",0.05
AL,36344,"GENEVA COUNTY",0.06
AL,36345,HEADLAND,0.09
AL,36346,"COFFEE COUNTY",0.05
AL,36349,MALVERN,0.08
AL,36350,"DALE COUNTY",0.06
AL,36351,"COFFEE COUNTY",0.05
AL,36352,"HOUSTON COUNTY",0.05
AL,36353,"HENRY COUNTY",0.06
AL,36360,OZARK,0.09
AL,36361,OZARK,0.09
AL,36362,"DALE COUNTY",0.06
AL,36370,"HOUSTON COUNTY",0.05
AL,36371,NEWTON,0.09
AL,36373,"HENRY COUNTY",0.06
AL,36374,"DALE COUNTY",0.06
AL,36375,"GENEVA COUNTY",0.06
AL,36376,WEBB,0.08
AL,36401,"CONECUH COUNTY",0.06
AL,36420,ANDALUSIA,0.095
AL,36421,"COVINGTON COUNTY",0.06
AL,36425,"MONROE COUNTY",0.065
AL,36426,"ESCAMBIA COUNTY",0.08
AL,36429,"CONECUH COUNTY",0.06
AL,36432,"CONECUH COUNTY",0.06
AL,36435,"WILCOX COUNTY",0.075
AL,36436,"CLARKE COUNTY",0.05
AL,36439,EXCEL,0.085
AL,36441,"ESCAMBIA COUNTY",0.08
AL,36442,FLORALA,0.09
AL,36444,"MONROE COUNTY",0.065
AL,36445,"MONROE COUNTY",0.065
AL,36446,FULTON,0.08
AL,36449,"MONROE COUNTY",0.065
AL,36451,"CLARKE COUNTY",0.05
AL,36453,"GENEVA COUNTY",0.06
AL,36454,"CONECUH COUNTY",0.06
AL,36455,LOCKHART,0.08
AL,36456,"BUTLER COUNTY",0.055
AL,36458,"MONROEVILLE PJ",0.0775
AL,36460,MONROEVILLE,0.09
AL,36467,OPP,0.09
AL,36470,"MONROE COUNTY",0.065
AL,36471,"MONROE COUNTY",0.065
AL,36473,"CONECUH COUNTY",0.06
AL,36474,"COVINGTON COUNTY",0.06
AL,36475,"CONECUH COUNTY",0.06
AL,36476,"RIVER FALLS",0.08
AL,36477,SAMSON,0.09
AL,36480,"MONROE COUNTY",0.065
AL,36481,"MONROE COUNTY",0.065
AL,36482,"CLARKE COUNTY",0.05
AL,36483,"COVINGTON COUNTY",0.06
AL,36502,"ATMORE PJ",0.085
AL,36503,ATMORE,0.09
AL,36505,"CREOLA PJ",0.075
AL,36507,"BAY MINETTE PJ",0.085
AL,36509,"BAYOU LA BATRE",0.1
AL,36511,"BALDWIN COUNTY",0.07
AL,36512,"MOBILE COUNTY",0.055
AL,36513,"ALABAMA STATE",0.04
AL,36518,"ALABAMA STATE",0.04
AL,36521,"MOBILE COUNTY",0.055
AL,36522,CITRONELLE,0.09
AL,36523,"MOBILE COUNTY",0.055
AL,36524,"CLARKE COUNTY",0.05
AL,36525,CREOLA,0.095
AL,36526,DAPHNE,0.095
AL,36527,"SPANISH FORT",0.085
AL,36528,"DAUPHIN ISLAND",0.1
AL,36529,"ALABAMA STATE",0.04
AL,36530,"ELBERTA PJ",0.085
AL,36532,"FAIRHOPE PJ",0.08
AL,36533,FAIRHOPE,0.09
AL,36535,FOLEY,0.09
AL,36536,FOLEY,0.09
AL,36538,"ALABAMA STATE",0.04
AL,36539,"ALABAMA STATE",0.04
AL,36540,"CLARKE COUNTY",0.05
AL,36541,"MOBILE COUNTY",0.055
AL,36542,"GULF SHORES",0.1
AL,36543,"ESCAMBIA COUNTY",0.08
AL,36544,"MOBILE COUNTY",0.055
AL,36545,JACKSON,0.09
AL,36547,"GULF SHORES",0.1
AL,36548,"ALABAMA STATE",0.04
AL,36549,"BALDWIN COUNTY",0.07
AL,36550,"BALDWIN COUNTY",0.07
AL,36551,"LOXLEY PJ",0.08
AL,36553,"ALABAMA STATE",0.04
AL,36555,"MAGNOLIA SPRINGS",0.09
AL,36556,"ALABAMA STATE",0.04
AL,36558,"ALABAMA STATE",0.04
AL,36559,"FAIRHOPE PJ",0.08
AL,36560,"MOBILE COUNTY",0.055
AL,36561,"ORANGE BEACH",0.1
AL,36562,"BALDWIN COUNTY",0.07
AL,36564,"FAIRHOPE PJ",0.08
AL,36567,"BALDWIN COUNTY",0.07
AL,36568,"BAYOU LA BATRE PJ",0.0775
AL,36569,"ALABAMA STATE",0.04
AL,36571,SARALAND,0.1
AL,36572,SATSUMA,0.1
AL,36574,"BALDWIN COUNTY",0.07
AL,36575,"SEMMES PJ UN",0.07
AL,36576,"SILVERHILL PJ",0.08
AL,36577,DAPHNE,0.095
AL,36578,"SPANISH FORT PJ",0.0775
AL,36579,"BALDWIN COUNTY",0.07
AL,36580,"BALDWIN COUNTY",0.07
AL,36581,"ALABAMA STATE",0.04
AL,36582,"MOBILE PJ",0.08
AL,36583,"ALABAMA STATE",0.04
AL,36584,"ALABAMA STATE",0.04
AL,36585,"ALABAMA STATE",0.04
AL,36587,"MOBILE COUNTY",0.055
AL,36590,MOBILE,0.1
AL,36601,MOBILE,0.1
AL,36602,MOBILE,0.1
AL,36603,MOBILE,0.1
AL,36604,MOBILE,0.1
AL,36605,MOBILE,0.1
AL,36606,MOBILE,0.1
AL,36607,MOBILE,0.1
AL,36608,MOBILE,0.1
AL,36609,MOBILE,0.1
AL,36610,PRICHARD,0.1
AL,36611,CHICKASAW,0.1
AL,36612,PRICHARD,0.1
AL,36613,PRICHARD,0.1
AL,36615,MOBILE,0.1
AL,36616,MOBILE,0.1
AL,36617,MOBILE,0.1
AL,36618,MOBILE,0.1
AL,36619,"MOBILE PJ",0.08
AL,36625,MOBILE,0.1
AL,36628,MOBILE,0.1
AL,36630,MOBILE,0.1
AL,36633,MOBILE,0.1
AL,36640,MOBILE,0.1
AL,36641,MOBILE,0.1
AL,36644,MOBILE,0.1
AL,36652,MOBILE,0.1
AL,36660,MOBILE,0.1
AL,36663,CHICKASAW,0.1
AL,36670,MOBILE,0.1
AL,36671,CHICKASAW,0.1
AL,36675,MOBILE,0.1
AL,36685,MOBILE,0.1
AL,36688,MOBILE,0.1
AL,36689,MOBILE,0.1
AL,36691,MOBILE,0.1
AL,36693,MOBILE,0.1
AL,36695,"MOBILE PJ",0.08
AL,36701,SELMA,0.1
AL,36703,SELMA,0.1
AL,36720,"WILCOX COUNTY",0.075
AL,36721,"WILCOX COUNTY",0.075
AL,36722,"WILCOX COUNTY",0.075
AL,36723,"WILCOX COUNTY",0.075
AL,36726,"WILCOX COUNTY",0.075
AL,36727,"CLARKE COUNTY",0.05
AL,36728,"WILCOX COUNTY",0.075
AL,36732,DEMOPOLIS,0.09
AL,36736,"MARENGO COUNTY",0.06
AL,36738,"MARENGO COUNTY",0.06
AL,36740,FORKLAND,0.09
AL,36741,"WILCOX COUNTY",0.075
AL,36742,"MARENGO COUNTY",0.06
AL,36744,"HALE COUNTY",0.07
AL,36745,"MARENGO COUNTY",0.06
AL,36748,LINDEN,0.09
AL,36749,"AUTAUGA COUNTY",0.06
AL,36750,"CHILTON COUNTY",0.06
AL,36751,"WILCOX COUNTY",0.075
AL,36752,"LOWNDES COUNTY",0.08
AL,36753,"WILCOX COUNTY",0.075
AL,36754,"MARENGO COUNTY",0.06
AL,36756,MARION,0.1
AL,36758,"DALLAS COUNTY",0.055
AL,36759,"DALLAS COUNTY",0.055
AL,36761,"DALLAS COUNTY",0.055
AL,36762,"CLARKE COUNTY",0.05
AL,36763,MYRTLEWOOD,0.08
AL,36764,"MARENGO COUNTY",0.06
AL,36765,"NEWBERN PJ",0.075
AL,36766,"WILCOX COUNTY",0.075
AL,36767,"DALLAS COUNTY",0.055
AL,36768,"WILCOX COUNTY",0.075
AL,36769,"WILCOX COUNTY",0.075
AL,36773,"DALLAS COUNTY",0.055
AL,36775,"DALLAS COUNTY",0.055
AL,36776,"HALE COUNTY",0.07
AL,36782,"MARENGO COUNTY",0.06
AL,36783,"MARENGO COUNTY",0.06
AL,36784,THOMASVILLE,0.1
AL,36785,"LOWNDES COUNTY",0.08
AL,36786,UNIONTOWN,0.1
AL,36790,"CHILTON COUNTY",0.06
AL,36792,"BIBB COUNTY",0.08
AL,36793,"BIBB COUNTY",0.08
AL,36801,OPELIKA,0.09
AL,36803,OPELIKA,0.09
AL,36804,"OPELIKA UN",0.07
AL,36830,AUBURN,0.09
AL,36831,AUBURN,0.09
AL,36832,AUBURN,0.09
AL,36849,AUBURN,0.09
AL,36850,"TALLAPOOSA COUNTY",0.06
AL,36851,"RUSSELL CO (RM/7057)",0.08
AL,36852,"OPELIKA UN",0.07
AL,36853,"TALLAPOOSA COUNTY",0.06
AL,36854,VALLEY,0.1
AL,36855,"CHAMBERS COUNTY",0.09
AL,36856,"RUSSELL CO (RM/7057)",0.08
AL,36858,"RUSSELL CO (RM/7057)",0.08
AL,36859,"RUSSELL CO (RM/7057)",0.08
AL,36860,"RUSSELL CO (RM/7057)",0.08
AL,36861,"JACKSONS GAP PJ",0.075
AL,36862,"CHAMBERS COUNTY",0.09
AL,36863,LANETT,0.1
AL,36865,"LEE COUNTY",0.08
AL,36866,"MACON COUNTY",0.05
AL,36867,"PHENIX CITY (RUSSELL CO)",0.09
AL,36868,"PHENIX CITY (RUSSELL CO)",0.09
AL,36869,"PHENIX CITY (RUSSELL CO)",0.09
AL,36870,"PHENIX PJ (LEE CO)",0.095
AL,36871,"RUSSELL CO (RM/7057)",0.08
AL,36874,"LEE COUNTY",0.08
AL,36875,"RUSSELL CO (RM/7057)",0.08
AL,36877,"SMITHS STATION",0.09
AL,36879,"LEE COUNTY",0.08
AL,36901,"SUMTER COUNTY",0.07
AL,36904,"CHOCTAW COUNTY",0.07
AL,36907,"SUMTER COUNTY",0.07
AL,36908,"CHOCTAW COUNTY",0.07
AL,36910,"CHOCTAW COUNTY",0.07
AL,36912,"CHOCTAW COUNTY",0.07
AL,36913,"CHOCTAW COUNTY",0.07
AL,36915,"CHOCTAW COUNTY",0.07
AL,36916,PENNINGTON,0.1
AL,36919,"CHOCTAW COUNTY",0.07
AL,36921,"CHOCTAW COUNTY",0.07
AL,36922,"CHOCTAW COUNTY",0.07
AL,36925,YORK,0.1
AR,71601,"PINE BLUFF",0.0975
AR,71602,"PINE BLUFF",0.0975
AR,71603,"PINE BLUFF",0.0975
AR,71630,"DESHA COUNTY",0.08
AR,71631,"BRADLEY COUNTY",0.085
AR,71635,"ASHLEY COUNTY",0.08
AR,71638,DERMOTT,0.105
AR,71639,DUMAS,0.105
AR,71640,EUDORA,0.105
AR,71642,"ASHLEY COUNTY",0.08
AR,71643,GOULD,0.105
AR,71644,"JEFFERSON COUNTY",0.08125
AR,71646,"ASHLEY COUNTY",0.08
AR,71647,"BRADLEY COUNTY",0.085
AR,71651,"BRADLEY COUNTY",0.085
AR,71652,"CLEVELAND COUNTY",0.0975
AR,71653,"LAKE VILLAGE",0.105
AR,71654,MCGEHEE,0.11
AR,71655,MONTICELLO,0.1
AR,71658,"ASHLEY COUNTY",0.08
AR,71659,"JEFFERSON COUNTY",0.08125
AR,71660,"CLEVELAND COUNTY",0.0975
AR,71661,"ASHLEY COUNTY",0.08
AR,71662,"DESHA COUNTY",0.08
AR,71663,"ASHLEY COUNTY",0.08
AR,71665,"CLEVELAND COUNTY",0.0975
AR,71667,"LINCOLN COUNTY",0.075
AR,71670,"DESHA COUNTY",0.08
AR,71671,WARREN,0.095
AR,71674,"DESHA COUNTY",0.08
AR,71675,"DREW COUNTY",0.09
AR,71676,"ASHLEY COUNTY",0.08
AR,71677,"DREW COUNTY",0.09
AR,71678,"LINCOLN COUNTY",0.075
AR,71701,CAMDEN,0.1125
AR,71720,"OUACHITA COUNTY",0.095
AR,71721,"CLARK COUNTY",0.08
AR,71722,"NEVADA COUNTY",0.085
AR,71724,"UNION COUNTY",0.085
AR,71725,"DALLAS COUNTY",0.085
AR,71726,"OUACHITA COUNTY",0.095
AR,71728,"CLARK COUNTY",0.08
AR,71730,"EL DORADO",0.0975
AR,71731,"EL DORADO",0.0975
AR,71740,"COLUMBIA COUNTY",0.08
AR,71742,FORDYCE,0.1
AR,71743,GURDON,0.095
AR,71744,"CALHOUN COUNTY",0.09
AR,71745,"CALHOUN COUNTY",0.09
AR,71747,"UNION COUNTY",0.085
AR,71748,"DALLAS COUNTY",0.085
AR,71749,"UNION COUNTY",0.085
AR,71750,"UNION COUNTY",0.085
AR,71751,"OUACHITA COUNTY",0.095
AR,71752,"COLUMBIA COUNTY",0.08
AR,71753,MAGNOLIA,0.10375
AR,71754,MAGNOLIA,0.10375
AR,71758,"UNION COUNTY",0.085
AR,71759,"UNION COUNTY",0.085
AR,71762,"UNION COUNTY",0.085
AR,71763,"DALLAS COUNTY",0.085
AR,71764,"OUACHITA COUNTY",0.095
AR,71765,"UNION COUNTY",0.085
AR,71766,THORNTON,0.1
AR,71770,"COLUMBIA COUNTY",0.08
AR,71772,"CLARK COUNTY",0.08
AR,71801,HOPE,0.095
AR,71820,"LITTLE RIVER COUNTY",0.0875
AR,71822,ASHDOWN,0.1075
AR,71823,"SEVIER COUNTY",0.08875
AR,71825,"HEMPSTEAD COUNTY",0.085
AR,71826,"LAFAYETTE COUNTY",0.0875
AR,71827,"LAFAYETTE COUNTY",0.0875
AR,71828,"NEVADA COUNTY",0.085
AR,71831,"HEMPSTEAD COUNTY",0.085
AR,71832,"DE QUEEN",0.09875
AR,71833,"HOWARD COUNTY",0.0925
AR,71834,"MILLER COUNTY",0.0775
AR,71835,"NEVADA COUNTY",0.085
AR,71836,"LITTLE RIVER COUNTY",0.0875
AR,71837,"MILLER COUNTY",0.0775
AR,71838,"HEMPSTEAD COUNTY",0.085
AR,71839,"GARLAND (CITY)",0.0875
AR,71840,"MILLER COUNTY",0.0775
AR,71841,"SEVIER COUNTY",0.08875
AR,71842,"SEVIER COUNTY",0.08875
AR,71845,"LAFAYETTE COUNTY",0.0875
AR,71846,"SEVIER COUNTY",0.08875
AR,71847,"HEMPSTEAD COUNTY",0.085
AR,71851,"HOWARD COUNTY",0.0925
AR,71852,NASHVILLE,0.1025
AR,71853,"LITTLE RIVER COUNTY",0.0875
AR,71854,TEXARKANA,0.1025
AR,71855,"HEMPSTEAD COUNTY",0.085
AR,71857,PRESCOTT,0.095
AR,71858,"NEVADA COUNTY",0.085
AR,71859,"HEMPSTEAD COUNTY",0.085
AR,71860,STAMPS,0.0975
AR,71861,"COLUMBIA COUNTY",0.08
AR,71862,"HEMPSTEAD COUNTY",0.085
AR,71864,"NEVADA COUNTY",0.085
AR,71865,WILTON,0.0975
AR,71866,"LITTLE RIVER COUNTY",0.0875
AR,71901,"HOT SPRINGS (CITY)",0.095
AR,71902,"HOT SPRINGS (CITY)",0.095
AR,71903,"HOT SPRINGS (CITY)",0.095
AR,71909,"GARLAND COUNTY",0.08
AR,71910,"GARLAND COUNTY",0.08
AR,71913,"GARLAND COUNTY",0.08
AR,71914,"HOT SPRINGS (CITY)",0.095
AR,71921,"CLARK COUNTY",0.08
AR,71922,"PIKE COUNTY",0.085
AR,71923,ARKADELPHIA,0.09
AR,71929,"HOT SPRING COUNTY",0.08
AR,71933,"HOT SPRING COUNTY",0.08
AR,71935,"MONTGOMERY COUNTY",0.075
AR,71937,"POLK COUNTY",0.085
AR,71940,"PIKE COUNTY",0.085
AR,71941,"HOT SPRING COUNTY",0.08
AR,71942,"HOT SPRING COUNTY",0.08
AR,71943,GLENWOOD,0.1
AR,71944,"POLK COUNTY",0.085
AR,71945,"POLK COUNTY",0.085
AR,71949,"GARLAND COUNTY",0.08
AR,71950,"PIKE COUNTY",0.085
AR,71952,"PIKE COUNTY",0.085
AR,71953,MENA,0.095
AR,71956,"GARLAND COUNTY",0.08
AR,71957,"MONTGOMERY COUNTY",0.075
AR,71958,MURFREESBORO,0.1
AR,71959,"PIKE COUNTY",0.085
AR,71960,"MONTGOMERY COUNTY",0.075
AR,71961,"MONTGOMERY COUNTY",0.075
AR,71962,"CLARK COUNTY",0.08
AR,71964,"GARLAND COUNTY",0.08
AR,71965,"MONTGOMERY COUNTY",0.075
AR,71966,"MONTGOMERY COUNTY",0.075
AR,71968,"GARLAND COUNTY",0.08
AR,71969,"MONTGOMERY COUNTY",0.075
AR,71970,"MONTGOMERY COUNTY",0.075
AR,71971,"HOWARD COUNTY",0.0925
AR,71972,"POLK COUNTY",0.085
AR,71973,"POLK COUNTY",0.085
AR,71998,ARKADELPHIA,0.09
AR,71999,ARKADELPHIA,0.09
AR,72001,"PERRY COUNTY",0.09
AR,72002,"ARKANSAS STATE",0.065
AR,72003,"ARKANSAS COUNTY",0.075
AR,72004,"JEFFERSON COUNTY",0.08125
AR,72005,"JACKSON COUNTY",0.0875
AR,72006,AUGUSTA,0.085
AR,72007,"LONOKE COUNTY",0.075
AR,72010,"BALD KNOB",0.09
AR,72011,"ARKANSAS STATE",0.065
AR,72012,BEEBE,0.09
AR,72013,"VAN BUREN COUNTY",0.085
AR,72014,BEEDEVILLE,0.0925
AR,72015,"BENTON (CITY)",0.09
AR,72016,"PERRY COUNTY",0.09
AR,72017,"PRAIRIE COUNTY",0.08
AR,72018,"BENTON (CITY)",0.09
AR,72019,"ARKANSAS STATE",0.065
AR,72020,"JACKSON COUNTY",0.0875
AR,72021,BRINKLEY,0.085
AR,72022,BRYANT,0.095
AR,72023,CABOT,0.095
AR,72024,"LONOKE COUNTY",0.075
AR,72025,"PERRY COUNTY",0.09
AR,72026,"ARKANSAS COUNTY",0.075
AR,72027,"CONWAY COUNTY",0.0825
AR,72028,"VAN BUREN COUNTY",0.085
AR,72029,CLARENDON,0.095
AR,72030,"CONWAY COUNTY",0.0825
AR,72031,"VAN BUREN COUNTY",0.085
AR,72032,"CONWAY (CITY)",0.0875
AR,72033,"CONWAY (CITY)",0.0875
AR,72034,"CONWAY (CITY)",0.0875
AR,72035,"CONWAY (CITY)",0.0875
AR,72036,"COTTON PLANT",0.085
AR,72037,KEO,0.085
AR,72038,"ARKANSAS COUNTY",0.075
AR,72039,"VAN BUREN COUNTY",0.085
AR,72040,"DES ARC",0.09
AR,72041,"PRAIRIE COUNTY",0.08
AR,72042,DEWITT,0.11
AR,72043,DIAZ,0.0975
AR,72044,"CLEBURNE COUNTY",0.08125
AR,72045,"WHITE COUNTY",0.08
AR,72046,ENGLAND,0.105
AR,72047,"FAULKNER COUNTY",0.07
AR,72048,"ARKANSAS COUNTY",0.075
AR,72051,"STONE COUNTY",0.075
AR,72052,"WHITE COUNTY",0.08
AR,72053,"PULASKI COUNTY",0.075
AR,72055,"ARKANSAS COUNTY",0.075
AR,72057,"GRANT COUNTY",0.0775
AR,72058,"FAULKNER COUNTY",0.07
AR,72059,"WOODRUFF COUNTY",0.075
AR,72060,"WHITE COUNTY",0.08
AR,72061,GUY,0.085
AR,72063,"CONWAY COUNTY",0.0825
AR,72064,HAZEN,0.11
AR,72065,"ARKANSAS STATE",0.065
AR,72066,"PRAIRIE COUNTY",0.08
AR,72067,"CLEBURNE COUNTY",0.08125
AR,72068,HIGGINSON,0.09
AR,72069,"ARKANSAS STATE",0.065
AR,72070,"PERRY COUNTY",0.09
AR,72072,"LONOKE COUNTY",0.075
AR,72073,"ARKANSAS COUNTY",0.075
AR,72074,"WOODRUFF COUNTY",0.075
AR,72075,"JACKSON COUNTY",0.0875
AR,72076,JACKSONVILLE,0.095
AR,72078,JACKSONVILLE,0.095
AR,72079,"JEFFERSON COUNTY",0.08125
AR,72080,"VAN BUREN COUNTY",0.085
AR,72081,"WHITE COUNTY",0.08
AR,72082,"WHITE COUNTY",0.08
AR,72083,KEO,0.085
AR,72084,"GRANT COUNTY",0.0775
AR,72085,"WHITE COUNTY",0.08
AR,72086,"LONOKE COUNTY",0.075
AR,72087,"ARKANSAS STATE",0.065
AR,72088,"FAIRFIELD BAY (VAN BUREN CO)",0.1
AR,72089,BRYANT,0.095
AR,72099,JACKSONVILLE,0.095
AR,72101,"WOODRUFF COUNTY",0.075
AR,72102,"WHITE COUNTY",0.08
AR,72103,"ARKANSAS STATE",0.065
AR,72104,"HOT SPRING COUNTY",0.08
AR,72105,"HOT SPRING COUNTY",0.08
AR,72106,"FAULKNER COUNTY",0.07
AR,72107,MENIFEE,0.1125
AR,72110,MORRILTON,0.0925
AR,72111,"FAULKNER COUNTY",0.07
AR,72112,NEWPORT,0.1025
AR,72113,MAUMELLE,0.085
AR,72114,"NORTH LITTLE ROCK",0.085
AR,72115,"NORTH LITTLE ROCK",0.085
AR,72116,"NORTH LITTLE ROCK",0.085
AR,72117,"NORTH LITTLE ROCK",0.085
AR,72118,"NORTH LITTLE ROCK",0.085
AR,72119,"NORTH LITTLE ROCK",0.085
AR,72120,SHERWOOD,0.085
AR,72121,"WHITE COUNTY",0.08
AR,72122,"ARKANSAS STATE",0.065
AR,72123,PATTERSON,0.085
AR,72124,"NORTH LITTLE ROCK",0.085
AR,72125,"PERRY COUNTY",0.09
AR,72126,"PERRY COUNTY",0.09
AR,72127,"CONWAY COUNTY",0.0825
AR,72128,"GRANT COUNTY",0.0775
AR,72129,"GRANT COUNTY",0.0775
AR,72130,"CLEBURNE COUNTY",0.08125
AR,72131,"CLEBURNE COUNTY",0.08125
AR,72132,"JEFFERSON COUNTY",0.08125
AR,72133,"JEFFERSON COUNTY",0.08125
AR,72134,"ARKANSAS STATE",0.065
AR,72135,"PULASKI COUNTY",0.075
AR,72136,"WHITE COUNTY",0.08
AR,72137,"WHITE COUNTY",0.08
AR,72139,"WHITE COUNTY",0.08
AR,72140,"ARKANSAS COUNTY",0.075
AR,72141,"VAN BUREN COUNTY",0.085
AR,72142,"PULASKI COUNTY",0.075
AR,72143,"SEARCY (CITY)",0.095
AR,72145,"SEARCY (CITY)",0.095
AR,72149,"SEARCY (CITY)",0.095
AR,72150,"GRANT COUNTY",0.0775
AR,72152,"JEFFERSON COUNTY",0.08125
AR,72153,"VAN BUREN COUNTY",0.085
AR,72156,"CONWAY COUNTY",0.0825
AR,72157,"CONWAY COUNTY",0.0825
AR,72160,STUTTGART,0.105
AR,72164,"PULASKI COUNTY",0.075
AR,72165,"INDEPENDENCE COUNTY",0.0825
AR,72166,"ARKANSAS COUNTY",0.075
AR,72167,"ARKANSAS STATE",0.065
AR,72168,"JEFFERSON COUNTY",0.08125
AR,72169,"JACKSON COUNTY",0.0875
AR,72170,"PRAIRIE COUNTY",0.08
AR,72173,"FAULKNER COUNTY",0.07
AR,72175,"JEFFERSON COUNTY",0.08125
AR,72176,"LONOKE COUNTY",0.075
AR,72178,"WHITE COUNTY",0.08
AR,72179,"CLEBURNE COUNTY",0.08125
AR,72180,"PULASKI COUNTY",0.075
AR,72181,"FAULKNER COUNTY",0.07
AR,72182,"JEFFERSON COUNTY",0.08125
AR,72183,"PULASKI COUNTY",0.075
AR,72190,"NORTH LITTLE ROCK",0.085
AR,72199,"PULASKI COUNTY",0.075
AR,72201,"LITTLE ROCK",0.09
AR,72202,"LITTLE ROCK",0.09
AR,72203,"LITTLE ROCK",0.09
AR,72204,"LITTLE ROCK",0.09
AR,72205,"LITTLE ROCK",0.09
AR,72206,"PULASKI COUNTY",0.075
AR,72207,"LITTLE ROCK",0.09
AR,72209,"LITTLE ROCK",0.09
AR,72210,"PULASKI COUNTY",0.075
AR,72211,"LITTLE ROCK",0.09
AR,72212,"LITTLE ROCK",0.09
AR,72214,"LITTLE ROCK",0.09
AR,72215,"LITTLE ROCK",0.09
AR,72216,"LITTLE ROCK",0.09
AR,72217,"LITTLE ROCK",0.09
AR,72219,"LITTLE ROCK",0.09
AR,72221,"LITTLE ROCK",0.09
AR,72222,"LITTLE ROCK",0.09
AR,72223,"LITTLE ROCK",0.09
AR,72225,"LITTLE ROCK",0.09
AR,72227,"LITTLE ROCK",0.09
AR,72231,"NORTH LITTLE ROCK",0.085
AR,72255,"LITTLE ROCK",0.09
AR,72260,"LITTLE ROCK",0.09
AR,72301,"WEST MEMPHIS",0.1075
AR,72310,"MISSISSIPPI COUNTY",0.09
AR,72311,"LEE COUNTY",0.075
AR,72312,"PHILLIPS COUNTY",0.085
AR,72313,"MISSISSIPPI COUNTY",0.09
AR,72315,BLYTHEVILLE,0.1
AR,72316,BLYTHEVILLE,0.1
AR,72320,"LEE COUNTY",0.075
AR,72321,"MISSISSIPPI COUNTY",0.09
AR,72322,"ST. FRANCIS COUNTY",0.085
AR,72324,"CROSS COUNTY",0.085
AR,72325,"CRITTENDEN COUNTY",0.0925
AR,72326,"ST. FRANCIS COUNTY",0.085
AR,72327,"CRITTENDEN COUNTY",0.0925
AR,72328,"PHILLIPS COUNTY",0.085
AR,72329,"MISSISSIPPI COUNTY",0.09
AR,72330,"MISSISSIPPI COUNTY",0.09
AR,72331,EARLE,0.1125
AR,72332,"CRITTENDEN COUNTY",0.0925
AR,72333,"PHILLIPS COUNTY",0.085
AR,72335,FORREST,0.10375
AR,72338,"MISSISSIPPI COUNTY",0.09
AR,72339,GILMORE,0.1025
AR,72340,"ST. FRANCIS COUNTY",0.085
AR,72341,"LEE COUNTY",0.075
AR,72342,"WEST HELENA",0.105
AR,72346,"ST. FRANCIS COUNTY",0.085
AR,72347,"CROSS COUNTY",0.085
AR,72348,"CRITTENDEN COUNTY",0.0925
AR,72350,"MISSISSIPPI COUNTY",0.09
AR,72351,KEISER,0.11
AR,72352,"LEE COUNTY",0.075
AR,72353,"PHILLIPS COUNTY",0.085
AR,72354,"LE PANTO",0.1
AR,72355,"PHILLIPS COUNTY",0.085
AR,72358,LUXORA,0.1
AR,72359,"MADISON (CITY)",0.095
AR,72360,"LEE COUNTY",0.075
AR,72364,"MARION (CITY)",0.1125
AR,72365,"MARKED TREE",0.0975
AR,72366,"PHILLIPS COUNTY",0.085
AR,72367,"PHILLIPS COUNTY",0.085
AR,72368,"LEE COUNTY",0.075
AR,72369,"PHILLIPS COUNTY",0.085
AR,72370,OSCEOLA,0.1
AR,72372,"ST. FRANCIS COUNTY",0.085
AR,72373,"CROSS COUNTY",0.085
